||২১||223||ঢাকা (মহাখালী)- শেরপুর, ভায়া- ভালুকা, ময়মনসিংহ, নকলা।||১৮৩||২.২৩||৪০৮.০৯||৪০৮.০৯||৫২০.৩১৪৭৪৯৯৯৯৯৯৯৯||৫৭৮.১২৭৫||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৪০৯.৭৭০৬৭২২৬৮৯০৭৫৬||৫২২.৪৫৭৬০৭১৪২৮৫৭||৫৮০.৫০৮৪৫২৩৮০৯৫২৫||
||২২||104||ঢাকা (মহাখালী)- নালিতাবাড়ী, ভায়া- টাঙ্গাইল, জামালপুর, শেরপুর।||২২০||২.২৩||৪৯০.৬||৪৯০.৬||৬২৫.৫১৫||৬৯৫.০১৬৬৬৬৬৬৬৬৬৬৮||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৪৯২.২৮০৬৭২২৬৮৯০৭৬||৬২৭.৬৫৭৮৫৭১৪২৮৫৭১||৬৯৭.৩৯৭৬১৯০৪৭৬১৯২||
||২৩||349||ঢাকা (মহাখালী)-নালিতাবাড়ী ভায়া- ভালুকা, ময়মনসিংহ।||১৯২||২.২৩||৪২৮.১৫৯৯৯৯৯৯৯৯৯৯৯৭||৪২৮.১৫৯৯৯৯৯৯৯৯৯৯৯৭||৫৪৫.৯০৩৯৯৯৯৯৯৯৯৯৯||৬০৬.৫৬||০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||০||০||০||৪২৮.১৫৯৯৯৯৯৯৯৯৯৯৯৭||৫৪৫.৯০৩৯৯৯৯৯৯৯৯৯৯||৬০৬.৫৬||
||২৪||303||ঢাকা (মহাখালী)- রাজশাহী, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, বড়াইগ্রাম, নাটোর।||২৫২||২.২৩||৫৬১.৯৬||৫৬১.৯৬||৭১৬.৪৯৯||৭৯৬.১১০০০০০০০০০০১||১০৫০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৯.৪১১৭৬৪৭০৫৮৮২৩৫৫||৩৭.৫||৪১.৬৬৬৬৬৬৬৬৬৬৬৬৬৬৪||৫৯১.৩৭১৭৬৪৭০৫৮৮২৪||৭৫৩.৯৯৯||৮৩৭.৭৭৬৬৬৬৬৬৬৬৬৬৮||
||২৫||379||ঢাকা (মহাখালী)- রাজশাহী, ভায়া- গাজীপুর চৌরাস্তা, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, বড়াইগ্রাম, নাটোর।||২৬৭||২.২৩||৫৯৫.৪১||৫৯৫.৪১||৭৫৯.১৪৭৭৪৯৯৯৯৯৯৯৯||৮৪৩.৪৯৭৫||১০৫০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৯.৪১১৭৬৪৭০৫৮৮২৩৫৫||৩৭.৫||৪১.৬৬৬৬৬৬৬৬৬৬৬৬৬৬৪||৬২৪.৮২১৭৬৪৭০৫৮৮২৩||৭৯৬.৬৪৭৭৪৯৯৯৯৯৯৯৯||৮৮৫.১৬৪১৬৬৬৬৬৬৬৬৬||
||২৬||300||ঢাকা (মহাখালী)- বগুড়া, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, হাটিকুমরুল।||১৯২||২.২৩||৪২৮.১৫৯৯৯৯৯৯৯৯৯৯৯৭||৪২৮.১৫৯৯৯৯৯৯৯৯৯৯৯৭||৫৪৫.৯০৩৯৯৯৯৯৯৯৯৯৯||৬০৬.৫৬||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৪৫৬.১৭১২০৪৪৮১৭৯২৭||৫৮১.৬১৮২৮৫৭১৪২৮৫৫||৬৪৬.২৪২৫৩৯৬৮২৫৩৯৬||
||২৭||301||ঢাকা (মহাখালী)- সিরাজগঞ্জ, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু।||১২৮||২.২৩||২৮৫.৪৪||২৮৫.৪৪||৩৬৩.৯৩৬||৪০৪.৩৭৩৩৩৩৩৩৩৩৩৩৩৩||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৩১৩.৪৫১২০৪৪৮১৭৯২৭৩||৩৯৯.৬৫০২৮৫৭১৪২৮৫৭||৪৪৪.০৫৫৮৭৩০১৫৮৭৩০৩||
||২৮||302||ঢাকা (মহাখালী)-নওগাঁ, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, হাটিকুমরুল, বগুড়া।||২৪২||২.২৩||৫৩৯.৬৬||৫৩৯.৬৬||৬৮৮.০৬৬৪৯৯৯৯৯৯৯৯৯||৭৬৪.৫১৮৩৩৩৩৩৩৩৩৩৩||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৫৬৭.৬৭১২০৪৪৮১৭৯২৬||৭২৩.৭৮০৭৮৫৭১৪২৮৫৬||৮০৪.২০০৮৭৩০১৫৮৭৩||
||২৯||305||ঢাকা (মহাখালী)- চাঁপাইনবাবগঞ্জ, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, বড়াইগ্রাম, নাটোর, রাজশাহী।||২৯৭||২.২৩||৬৬২.৩১||৬৬২.৩১||৮৪৪.৪৪৫২৪৯৯৯৯৯৯৯৯||৯৩৮.২৭২৪৯৯৯৯৯৯৯৯৯||১০৫০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৯.৪১১৭৬৪৭০৫৮৮২৩৫৫||৩৭.৫||৪১.৬৬৬৬৬৬৬৬৬৬৬৬৬৬৪||৬৯১.৭২১৭৬৪৭০৫৮৮২৩||৮৮১.৯৪৫২৪৯৯৯৯৯৯৯৯||৯৭৯.৯৩৯১৬৬৬৬৬৬৬৬৬||
||৩০||311||ঢাকা (মহাখালী)- পাবনা, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, নলকা।||২৩৫||২.২৩||৫২৪.০৫||৫২৪.০৫||৬৬৮.১৬৩৭৪৯৯৯৯৯৯৯৯||৭৪২.৪০৪১৬৬৬৬৬৬৬৬৭||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৫৫২.০৬১২০৪৪৮১৭৯২৬||৭০৩.৮৭৮০৩৫৭১৪২৮৫৬||৭৮২.০৮৬৭০৬৩৪৯২০৬৩||
||৩১||348||ঢাকা (মহাখালী)- জয়পুরহাট ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, হাটিকুমরুল, বগুড়া।||২৪৭||২.২৩||৫৫০.৮১||৫৫০.৮১||৭০২.২৮২৭৪৯৯৯৯৯৯৯৯||৭৮০.৩১৪১৬৬৬৬৬৬৬৬৬||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৫৭৮.৮২১২০৪৪৮১৭৯২৬||৭৩৭.৯৯৭০৩৫৭১৪২৮৫৫||৮১৯.৯৯৬৭০৬৩৪৯২০৬২||
||৩২||309||ঢাকা (মহাখালী)- রংপুর, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, হাটিকুমরুল, বগুড়া।||২৯৭||২.২৩||৬৬২.৩১||৬৬২.৩১||৮৪৪.৪৪৫২৪৯৯৯৯৯৯৯৯||৯৩৮.২৭২৪৯৯৯৯৯৯৯৯৯||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৬৯০.৩২১২০৪৪৮১৭৯২৬||৮৮০.১৫৯৫৩৫৭১৪২৮৫৫||৯৭৭.৯৫৫০৩৯৬৮২৫৩৯৬||
||৩৩||422||ঢাকা (মহাখালী)- রংপুর ভায়া- গাজীপুর চৌরাস্তা, চন্দ্রা, টাঙ্গাইল, যমুনা সেতু, হাটিকুমরুল, বগুড়া।||২৯৭||২.২৩||৬৬২.৩১||৬৬২.৩১||৮৪৪.৪৪৫২৪৯৯৯৯৯৯৯৯||৯৩৮.২৭২৪৯৯৯৯৯৯৯৯৯||১০০০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২৮.০১১২০৪৪৮১৭৯২৭২||৩৫.৭১৪২৮৫৭১৪২৮৫৭১৫||৩৯.৬৮২৫৩৯৬৮২৫৩৯৬৮৪||৬৯০.৩২১২০৪৪৮১৭৯২৬||৮৮০.১৫৯৫৩৫৭১৪২৮৫৫||৯৭৭.৯৫৫০৩৯৬৮২৫৩৯৬||
